PC1,PC2,PC3
-0.0647055716147111,-0.023372262672989287,-0.04257482852551606
-0.07728761808176567,-0.09326900363318104,-0.019531178730586435
-0.06471645164533907,-0.023377028059251483,-0.042568181392558656
-0.07729911405999311,-0.0932731564833061,-0.01953253231074093
-0.06471211824112842,-0.02334220733154938,-0.04257824682227933
0.014629408727429034,-0.0869249638733324,-0.013667657589710808
-0.06472858748102335,-0.023348435797888922,-0.04257516435853194
0.014656355763741025,-0.0869159167036711,-0.013668572532611077
-0.07293240838890841,-0.0659463988852018,-0.013472576783126347
-0.07289162710492647,-0.0659330603759543,-0.01347747977432342
-0.03460578670823882,-0.10903412983448618,0.037489660579327455
-0.034604048732057816,-0.10903330693569127,0.037487119157973856
-0.07293240838890841,-0.0659463988852018,-0.013472576783126347
